Team1WinRate,Team1GoalsScored,Team1LastMatchResult,Team2WinRate,Team1GoalRatio,Team2GoalRatio,Team1GoalAgainstRatio,Team2GoalAgainstRatio,Team2GoalsScored,Team2LastMatchResult,Team1LeagueRanking,Team2LeagueRanking,Attendance,MatchStadium,Team1Formation,Team2Formation,Team1SuccessfulPassPercentage,Team2SuccessfulPassPercentage,Team1ShootRatio,Team2ShootRatio,Team1YellowCardNumber,Team2YellowCardNumber,Team1RedCardNumber,Team2RedCardNumber,Team1OffsideNumber,Team2OffsideNumber,Team1OffsidePerMatch,Team2OffsidePerMatch,Result
8,1,-1,22,0.95,1.27,2.73,1.78,2,-1,20,17,29432,Away,3-4-3,3-4-3,70.5,75.8,32.7,31.2,103,94,5,3,62,91,1.55,2.12,-1
8,1,-1,72,0.95,2.53,2.73,0.92,2,1,20,1,31336,Home,3-5-2,4-2-3-1,70.5,89.2,32.7,38.3,103,70,5,2,62,56,1.55,1.04,-1
8,2,-1,35,0.95,1.05,2.73,1.32,2,-1,20,15,31124,Home,3-5-2,4-4-1-1,70.5,73.2,32.7,30.0,103,88,5,2,62,101,1.55,2.3,0
8,1,-1,53,0.95,1.97,2.73,1.64,2,0,20,5,61706,Away,3-5-2,4-2-3-1,70.5,85.3,32.7,35.8,103,95,5,4,62,88,1.55,2.26,-1
8,0,-1,47,0.95,2.19,2.73,1.58,8,1,20,6,31127,Home,3-4-3,4-3-3,70.5,81.0,32.7,37.8,103,97,5,1,62,75,1.55,1.53,-1
8,0,-1,38,0.95,1.59,2.73,1.92,2,0,20,9,62459,Away,3-5-2,4-2-3-1,70.5,77.9,32.7,33.4,103,108,5,4,62,90,1.55,1.73,-1
8,1,-1,32,0.95,1.38,2.73,1.59,3,1,20,14,24361,Away,3-5-2,4-3-3,70.5,80.6,32.7,33.7,103,91,5,4,62,59,1.55,1.31,-1
8,1,-1,46,0.95,1.49,2.73,1.57,2,1,20,8,31543,Home,4-4-2,4-2-3-1,70.5,80.7,32.7,34.2,103,101,5,4,62,107,1.55,2.18,-1
8,0,-1,72,0.95,2.44,2.73,0.78,5,1,20,2,60153,Away,4-4-2,4-3-3,70.5,84.8,32.7,32.5,103,79,5,2,62,102,1.55,2.0,-1
8,2,-1,35,0.95,1.35,2.73,1.7,1,-1,20,13,29454,Home,3-4-1-2,4-4-1-1,70.5,80.8,32.7,36.3,103,113,5,4,62,94,1.55,2.14,1
8,1,-1,33,0.95,1.5,2.73,1.61,1,1,20,10,31367,Away,3-4-3,4-2-3-1,70.5,87.1,32.7,34.9,103,115,5,3,62,98,1.55,2.04,0
8,1,-1,35,0.95,1.43,2.73,1.76,3,0,20,11,30208,Home,3-4-3,4-2-3-1,70.5,74.7,32.7,32.2,103,91,5,3,62,74,1.55,1.72,-1
8,0,-1,14,0.95,1.08,2.73,2.05,5,-1,20,19,21478,Away,3-4-3,4-4-2,70.5,77.6,32.7,31.8,103,85,5,7,62,88,1.55,2.15,-1
8,0,-1,64,0.95,2.25,2.73,1.06,2,0,20,3,31406,Home,3-4-3,4-3-3,70.5,84.0,32.7,35.2,103,92,5,5,62,131,1.55,2.34,-1
8,1,-1,27,0.95,1.46,2.73,1.65,0,0,20,16,28509,Home,4-1-4-1,4-3-3,70.5,74.6,32.7,33.8,103,90,5,2,62,81,1.55,1.98,1
8,0,-1,44,0.95,2.03,2.73,1.69,2,0,20,7,39599,Away,4-1-4-1,4-2-3-1,70.5,85.8,32.7,37.3,103,125,5,3,62,109,1.55,2.22,-1
8,1,-1,56,0.95,2.03,2.73,1.47,1,-1,20,4,41651,Away,3-4-3,4-4-1-1,70.5,83.8,32.7,37.3,103,132,5,3,62,57,1.55,1.06,0
8,2,-1,16,0.95,1.35,2.73,2.19,3,-1,20,18,31041,Home,4-4-2,3-4-3,70.5,73.2,32.7,32.7,103,73,5,0,62,72,1.55,1.67,-1
8,0,-1,72,0.95,2.53,2.73,0.92,2,1,20,1,53108,Away,3-4-3,4-2-3-1,70.5,89.2,32.7,38.3,103,70,5,2,62,56,1.55,1.04,-1
8,2,-1,38,0.95,1.59,2.73,1.92,2,0,20,9,29164,Home,4-1-4-1,4-4-1-1,70.5,77.9,32.7,33.4,103,108,5,4,62,90,1.55,1.73,0
8,2,-1,32,0.95,1.41,2.73,1.57,3,1,20,12,24781,Away,4-1-4-1,4-3-3,70.5,77.1,32.7,35.8,103,78,5,2,62,75,1.55,1.83,-1
8,0,-1,56,0.95,2.03,2.73,1.47,5,-1,20,4,30187,Home,5-4-1,4-2-3-1,70.5,83.8,32.7,37.3,103,132,5,3,62,57,1.55,1.06,-1
8,3,-1,16,0.95,1.35,2.73,2.19,1,-1,20,18,11138,Away,5-4-1,3-4-3,70.5,73.2,32.7,32.7,103,73,5,0,62,72,1.55,1.67,1
8,0,-1,33,0.95,1.5,2.73,1.61,5,1,20,10,29522,Home,3-5-1-1,4-2-3-1,70.5,87.1,32.7,34.9,103,115,5,3,62,98,1.55,2.04,-1
8,0,-1,35,0.95,1.35,2.73,1.7,1,-1,20,13,30789,Away,3-5-2,3-4-3,70.5,80.8,32.7,36.3,103,113,5,4,62,94,1.55,2.14,-1
8,0,-1,72,0.95,2.44,2.73,0.78,6,1,20,2,29157,Home,4-5-1,4-3-3,70.5,84.8,32.7,32.5,103,79,5,2,62,102,1.55,2.0,-1
8,2,-1,35,0.95,1.43,2.73,1.76,2,0,20,11,11074,Away,3-5-2,4-2-3-1,70.5,74.7,32.7,32.2,103,91,5,3,62,74,1.55,1.72,0
8,3,-1,32,0.95,1.38,2.73,1.59,3,1,20,14,30010,Home,3-5-2,4-2-3-1,70.5,80.6,32.7,33.7,103,91,5,4,62,59,1.55,1.31,0
8,1,-1,64,0.95,2.25,2.73,1.06,3,0,20,3,60055,Away,3-5-2,4-3-3,70.5,84.0,32.7,35.2,103,92,5,5,62,131,1.55,2.34,-1
8,2,-1,44,0.95,2.03,2.73,1.69,2,0,20,7,28638,Home,3-5-2,4-2-3-1,70.5,85.8,32.7,37.3,103,125,5,3,62,109,1.55,2.22,0
8,0,-1,27,0.95,1.46,2.73,1.65,2,0,20,16,17115,Away,3-5-2,4-3-3,70.5,74.6,32.7,33.8,103,90,5,2,62,81,1.55,1.98,-1
8,1,-1,14,0.95,1.08,2.73,2.05,4,-1,20,19,28964,Home,4-2-3-1,4-4-2,70.5,77.6,32.7,31.8,103,85,5,7,62,88,1.55,2.15,-1
8,2,-1,46,0.95,1.49,2.73,1.57,4,1,20,8,73549,Away,3-5-2,4-2-3-1,70.5,80.7,32.7,34.2,103,101,5,4,62,107,1.55,2.18,-1
8,1,-1,47,0.95,2.19,2.73,1.58,5,1,20,6,52196,Away,3-5-2,4-3-3,70.5,81.0,32.7,37.8,103,97,5,1,62,75,1.55,1.53,-1
8,1,-1,22,0.95,1.27,2.73,1.78,3,-1,20,17,28516,Home,3-5-2,4-2-3-1,70.5,75.8,32.7,31.2,103,94,5,3,62,91,1.55,2.12,-1
8,0,-1,35,0.95,1.05,2.73,1.32,1,-1,20,15,39221,Away,3-5-2,4-4-1-1,70.5,73.2,32.7,30.0,103,88,5,2,62,101,1.55,2.3,-1
8,0,-1,53,0.95,1.97,2.73,1.64,3,0,20,5,29116,Home,5-3-2,4-2-3-1,70.5,85.3,32.7,35.8,103,95,5,4,62,88,1.55,2.26,-1
